id,Pop_2024,Inc_2024
8744c3c13ffffff,0,0
8744c3c18ffffff,0,0
8744c3c19ffffff,7,40584
8744c3c1affffff,2,0
8744c3c1cffffff,5,0
8744c3c1dffffff,0,0
8744c3c1effffff,2,0
8744c3c28ffffff,7,40584
8744c3c2affffff,0,0
8744c3c2dffffff,7,40584
8744c3c42ffffff,2,0
8744c3c49ffffff,0,0
8744c3c4bffffff,17,100000
8744c3c4effffff,8,0
8744c3c50ffffff,20,19014
8744c3c54ffffff,18,37672
8744c3c55ffffff,0,0
8744c3c56ffffff,0,0
8744c3c60ffffff,4,62500
8744c3c63ffffff,12,62500
8744c3c64ffffff,12,41302
8744c3c65ffffff,2,0
8744c3c66ffffff,4,62500
8744c3c69ffffff,0,0
8744c3c6affffff,23,75000
8744c3c6bffffff,20,100000
8744c3c6cffffff,26,50000
8744c3c6effffff,20,75000
8744c3c70ffffff,0,0
8744c3c72ffffff,8,40584
8744c3c74ffffff,5,0
8744c3c83ffffff,5,0
8744c3c84ffffff,5,150000
8744c3c85ffffff,8,0
8744c3c86ffffff,6,0
8744c3c8bffffff,0,0
8744c3c8dffffff,8,0
8744c3c8effffff,0,0
8744c3c98ffffff,0,0
8744c3c9bffffff,0,0
8744c3c9dffffff,0,0
8744c3c9effffff,0,0
8744c3ca3ffffff,8,0
8744c3ca8ffffff,6,0
8744c3ca9ffffff,0,0
8744c3caaffffff,0,0
8744c3cacffffff,0,0
8744c3cadffffff,0,0
8744c3cc0ffffff,21,41420
8744c3cc3ffffff,0,0
8744c3cc4ffffff,0,0
8744c3cc5ffffff,0,0
8744c3cc6ffffff,8,0
8744c3ccbffffff,0,0
8744c3cd0ffffff,5,37500
8744c3cd1ffffff,5,37500
8744c3cd2ffffff,0,0
8744c3cd3ffffff,4,0
8744c3cdcffffff,12,20000
8744c3cdeffffff,9,37500
8744c3ce2ffffff,0,0
8744c3ce4ffffff,0,0
8744c3ce8ffffff,22,35000
8744c3ceaffffff,0,0
8744c3cedffffff,26,35000
8744c3cf1ffffff,0,0
8744c3cf2ffffff,0,0
8744c3cf3ffffff,0,0
8744c3cf4ffffff,5,62500
8744c3cf5ffffff,0,0
8744c3d4cffffff,16,40584
8744c3d4effffff,0,0
8744c3d58ffffff,7,0
8744c3d5affffff,7,0
8744c3d5dffffff,23,40901
8744c315cffffff,14,0
8744c315effffff,32,85714
8744c3160ffffff,10,75000
8744c3161ffffff,12,75000
8744c3163ffffff,2,0
8744c14b6ffffff,2,0
8744c316cffffff,0,0
8744c1b64ffffff,0,0
8744c316dffffff,9,100000
8744c1b65ffffff,4,0
8744c3171ffffff,19,85714
8744c1b88ffffff,0,0
8744c3176ffffff,0,0
8744c1b8affffff,0,0
8744c3188ffffff,0,0
8744c1b9dffffff,440,36223
8744c318affffff,0,0
8744c318bffffff,11,84511
8744c14d8ffffff,6,125000
8744c318cffffff,4,0
8744c318dffffff,7,0
8744c220dffffff,0,0
8744c3191ffffff,8,0
8744c2241ffffff,0,0
8744c3192ffffff,5,0
8744c2243ffffff,0,0
8744c2248ffffff,0,0
8744c3193ffffff,2,0
8744c2249ffffff,0,0
8744c2253ffffff,3,0
8744c2255ffffff,0,0
8744c225dffffff,0,0
8744c3198ffffff,8,75000
8744c225effffff,0,0
8744c2260ffffff,0,0
8744c2261ffffff,0,0
8744c3199ffffff,0,0
8744c2262ffffff,4,0
8744c2268ffffff,8,0
8744c226affffff,0,0
8744c226cffffff,0,0
8744c31a0ffffff,2,0
8744c31a1ffffff,13,75000
8744c229affffff,0,0
8744c229bffffff,0,0
8744c31a4ffffff,37,79451
8744c31a5ffffff,8,0
8744c22c0ffffff,14,62500
8744c31a6ffffff,0,0
8744c22c3ffffff,8,0
8744c22c8ffffff,0,0
8744c31a9ffffff,7,50000
8744c22d0ffffff,2,0
8744c22d1ffffff,0,0
8744c31aaffffff,2,0
8744c22d4ffffff,4,200001
8744c31abffffff,11,7500
8744c22d5ffffff,0,0
8744c22d6ffffff,8,0
8744c22d8ffffff,0,0
8744c22daffffff,20,75000
8744c22dcffffff,8,0
8744c31aeffffff,9,42500
8744c22e1ffffff,0,0
8744c22e4ffffff,0,0
8744c22e5ffffff,3,0
8744c22e6ffffff,3,0
8744c10a3ffffff,5,0
8744c22e8ffffff,8,0
8744c22eaffffff,0,0
8744c22eeffffff,0,0
8744c22f5ffffff,0,0
8744c31b5ffffff,39,41585
8744c3401ffffff,0,0
8744c3408ffffff,0,0
8744c3409ffffff,0,0
8744c266cffffff,20,169023
8744c154effffff,11,150000
8744c266dffffff,0,0
8744c3410ffffff,6,0
8744c3413ffffff,7,75000
8744c1554ffffff,8,0
8744c3415ffffff,0,0
8744c341bffffff,10,75000
8744c341cffffff,0,0
8744c26ebffffff,0,0
8744c3001ffffff,16,75000
8744c3002ffffff,0,0
8744c3004ffffff,0,0
8744c3006ffffff,0,0
8744c3428ffffff,0,0
8744c3010ffffff,8,0
8744c3011ffffff,0,0
8744c342affffff,15,118327
8744c3014ffffff,0,0
8744c3015ffffff,0,0
8744c3018ffffff,0,0
8744c3019ffffff,14,75000
8744c301affffff,0,0
8744c342effffff,9,0
8744c301bffffff,21,75000
8744c301cffffff,7,0
8744c301dffffff,24,50000
8744c301effffff,0,0
8744c3021ffffff,2,0
8744c3022ffffff,0,0
8744c3023ffffff,5,0
8744c3024ffffff,6,0
8744c3026ffffff,7,0
8744c3028ffffff,29,50000
8744c302effffff,2,0
8744c3030ffffff,0,0
8744c3031ffffff,0,0
8744c3032ffffff,0,0
8744c3035ffffff,4,0
8744c3440ffffff,0,0
8744c3062ffffff,0,0
8744c158affffff,14,79274
8744c3072ffffff,7,75000
8744c3445ffffff,12,75000
8744c3451ffffff,0,0
8744c3080ffffff,4,0
8744c3081ffffff,7,75000
8744c3083ffffff,13,59164
8744c3085ffffff,3,0
8744c1598ffffff,6,0
8744c3455ffffff,0,0
8744c3088ffffff,17,50000
8744c308affffff,4,62500
8744c308dffffff,19,50000
8744c345cffffff,2,0
8744c3098ffffff,2,0
8744c309affffff,0,0
8744c3461ffffff,24,75000
8744c30a0ffffff,16,75000
8744c30a1ffffff,9,59164
8744c30a5ffffff,0,0
8744c30a8ffffff,0,0
8744c3464ffffff,0,0
8744c30adffffff,8,75000
8744c30aeffffff,0,0
8744c15abffffff,3,0
8744c30b0ffffff,6,0
8744c30b2ffffff,8,0
8744c30e4ffffff,8,0
8744c3468ffffff,0,0
8744c30f0ffffff,5,42500
8744c3469ffffff,0,0
8744c30f4ffffff,0,0
8744c30f6ffffff,0,0
8744c3100ffffff,2,0
8744c3101ffffff,0,0
8744c346bffffff,0,0
8744c3105ffffff,4,0
8744c3106ffffff,8,0
8744c3108ffffff,32,75000
8744c346cffffff,8,0
8744c3109ffffff,19,75000
8744c346dffffff,15,75000
8744c310cffffff,0,0
8744c346effffff,0,0
8744c3110ffffff,0,0
8744c3112ffffff,0,0
8744c3471ffffff,5,0
8744c3114ffffff,8,0
8744c3115ffffff,0,0
8744c3116ffffff,4,100000
8744c3472ffffff,0,0
8744c3119ffffff,27,60675
8744c3120ffffff,3,0
8744c3125ffffff,0,0
8744c3126ffffff,0,0
8744c3128ffffff,0,0
8744c3129ffffff,8,0
8744c312dffffff,14,75000
8744c3130ffffff,10,41302
8744c3131ffffff,2,0
8744c3133ffffff,25,75000
8744c3134ffffff,19,41302
8744c111bffffff,0,0
8744c3136ffffff,56,75000
8744c3146ffffff,0,0
8744c314dffffff,0,0
8744c348bffffff,4,0
8744c3493ffffff,3,0
8744c3498ffffff,19,29226
8744c349bffffff,7,0
8744c349effffff,692,50000
8744c34a0ffffff,0,0
8744c34a6ffffff,0,0
8744c34aaffffff,0,0
8744c34b5ffffff,18,50000
8744c34c4ffffff,8,75000
8744c34c5ffffff,0,0
8744c34d0ffffff,2,0
8744c34d1ffffff,11,75000
8744c1719ffffff,51,155045
8744c34d3ffffff,0,0
8744c34d5ffffff,0,0
8744c34d6ffffff,0,0
8744c34d9ffffff,2,0
8744c34daffffff,7,7500
8744c34dbffffff,9,7500
8744c34dcffffff,12,75000
8744c34e3ffffff,2,0
8744c34ecffffff,0,0
8744c34eeffffff,0,0
8744c34f1ffffff,9,75000
8744c34f3ffffff,2,0
8744c34f6ffffff,4,87500
8744c3502ffffff,27,60000
8744c3505ffffff,0,0
8744c350cffffff,35,35000
8744c1220ffffff,1796,200001
8744c1224ffffff,5268,200001
8744c3516ffffff,9,42500
8744c3518ffffff,10,59164
8744c1226ffffff,3636,200001
8744c3520ffffff,0,0
8744c3523ffffff,6,20000
8744c3525ffffff,0,0
8744c1305ffffff,5086,200001
8744c352dffffff,12,41420
8744c3534ffffff,0,0
8744c3536ffffff,5,42500
8744c3540ffffff,12,54062
8744c3542ffffff,8,0
8744c3544ffffff,0,0
8744c3546ffffff,0,0
8744c354affffff,0,0
8744c1319ffffff,4506,200001
8744c354effffff,13,0
8744c3551ffffff,0,0
8744c3554ffffff,13,0
8744c3555ffffff,0,0
8744c3558ffffff,0,0
8744c3559ffffff,3,0
8744c355cffffff,0,0
8744c1328ffffff,3630,200001
8744c355dffffff,5,0
8744c1329ffffff,2827,200001
8744c355effffff,0,0
8744c3560ffffff,4,0
8744c3563ffffff,0,0
8744c132cffffff,1675,200001
8744c132dffffff,1594,200001
8744c3566ffffff,0,0
8744c3569ffffff,8,0
8744c356affffff,8,0
8744c356cffffff,4,0
8744c3571ffffff,0,0
8744c3574ffffff,6,0
8744c1350ffffff,3307,200001
8744c1355ffffff,3458,200001
8744c1362ffffff,3965,200001
8744c3588ffffff,16,62500
8744c3594ffffff,15,62500
8744c3598ffffff,8,0
8744c1375ffffff,2552,200001
8744c359affffff,2,0
8744c35a1ffffff,16,45079
8744c35a2ffffff,5,0
8744c35a4ffffff,0,0
8744c35a6ffffff,0,0
8744c35aaffffff,29,60000
8744c35b0ffffff,0,0
8744c35b2ffffff,0,0
8744c35b5ffffff,0,0
8744c1a29ffffff,8,0
8744c3809ffffff,0,0
8744c380bffffff,9,50000
8744c380dffffff,5,87500
8744c380effffff,13,83401
8744c382bffffff,29,81603
8744c3840ffffff,8,0
8744c140effffff,0,0
8744c3841ffffff,12,75000
8744c3842ffffff,7,0
8744c3843ffffff,0,0
8744c3846ffffff,0,0
8744c384affffff,0,0
8744c384effffff,14,84511
8744c3851ffffff,23,84511
8744c3852ffffff,18,100000
8744c3853ffffff,3,0
8744c3855ffffff,0,0
8744c3856ffffff,0,0
8744c3858ffffff,20,100000
8744c3859ffffff,0,0
8744c385bffffff,0,0
8744c385cffffff,6,0
8744c385dffffff,8,0
8744c142cffffff,0,0
8744c3862ffffff,4,0
8744c3868ffffff,0,0
8744c386cffffff,11,100000
8744c386effffff,8,0
8744c1444ffffff,8,0
8744c3875ffffff,0,0
8744c3880ffffff,9,0
8744c3882ffffff,16,41302
8744c1a98ffffff,4413,200001
8744c3886ffffff,12,62500
8744c388affffff,9,55000
8744c388dffffff,2,0
8744c3890ffffff,12,41302
8744c3891ffffff,10,41302
8744c3892ffffff,26,50000
8744c3893ffffff,19,41302
8744c3894ffffff,0,0
8744c3895ffffff,3,0
8744c3896ffffff,18,41302
8744c389affffff,0,0
8744c389bffffff,0,0
8744c389cffffff,2,0
8744c389effffff,18,41089
8744c38a3ffffff,4,0
8744c38a5ffffff,14,41302
8744c38aaffffff,8,0
8744c38b0ffffff,5,42500
8744c38b1ffffff,8,0
8744c1acbffffff,9,65822
8744c38b2ffffff,9,37134
8744c38b3ffffff,6,40584
8744c38b4ffffff,25,42213
8744c1ad2ffffff,2772,200001
8744c1ad3ffffff,1519,200001
8744c148dffffff,4,75000
8744c1ad5ffffff,1652,200001
8744c1ad6ffffff,4815,200001
8744c1490ffffff,7,0
8744c1493ffffff,0,0
8744c38caffffff,0,0
8744c1495ffffff,0,0
8744c1496ffffff,0,0
8744c38d0ffffff,0,0
8744c1498ffffff,0,0
8744c38d1ffffff,0,0
8744c1499ffffff,8,0
8744c38d2ffffff,0,0
8744c38d3ffffff,0,0
8744c38d6ffffff,0,0
8744c38d8ffffff,24,75000
8744c38daffffff,6,0
8744ccb13ffffff,6,50000
8744ccb14ffffff,18,59689
8744ccb15ffffff,0,0
8744ccb23ffffff,10,75000
8744ccb2affffff,0,0
8744ccb2cffffff,0,0
8744ccb31ffffff,0,0
8744ccb33ffffff,0,0
8744ccb35ffffff,6,0
8744ccb40ffffff,0,0
8744ccb42ffffff,0,0
8744ccb43ffffff,0,0
8744ccb44ffffff,0,0
8744ccb46ffffff,0,0
8744ccb51ffffff,0,0
8744ccb53ffffff,0,0
8744ccb56ffffff,34,45079
8744ccb59ffffff,18,41420
8744ccb5cffffff,0,0
8744ccb5dffffff,0,0
8744ccb5effffff,0,0
8744ccb62ffffff,0,0
8744ccb66ffffff,5,35000
8744ccb80ffffff,0,0
8744ccb84ffffff,10,100000
8744ccb85ffffff,0,0
8744ccb86ffffff,0,0
8744ccb89ffffff,26,59164
8744ccb90ffffff,0,0
8744ccb93ffffff,45,94587
8744ccb94ffffff,62,100000
8744ccb95ffffff,40,94587
8744ccb96ffffff,0,0
8744ccb9cffffff,0,0
8744ccb9dffffff,0,0
8744ccb9effffff,0,0
8744ccba4ffffff,0,0
8744ccba8ffffff,7,50000
8744ccbaaffffff,13,87500
8744ccbb2ffffff,6,0
8744ccbb3ffffff,0,0
8744ccbb5ffffff,30,94587
8744ccc34ffffff,3704,200001
8744cc80dffffff,36,70499
8744ccd64ffffff,25,75000
8744ccd66ffffff,0,0
8744cc81cffffff,8,0
8744cc840ffffff,41,80127
8744cc848ffffff,0,0
8744cc849ffffff,0,0
8744cc84bffffff,0,0
8744cc84cffffff,2,0
8744cc84effffff,13,75000
8744cc850ffffff,0,0
8744cc852ffffff,30,200001
8744cc861ffffff,0,0
8744cc869ffffff,0,0
8744cc86cffffff,9,125000
8744cc028ffffff,16,62500
8744d8974ffffff,75,0
8744cc042ffffff,0,0
8744cc043ffffff,5,0
8744cc04affffff,0,0
8744cc04bffffff,4,0
8744cc059ffffff,0,0
8744cc88bffffff,0,0
8744cc05bffffff,14,62500
8744cc05cffffff,0,0
8744cc05dffffff,7,0
8744cc899ffffff,0,0
8744cc06bffffff,2,0
8744cc06dffffff,0,0
8744cc071ffffff,8,0
8744cc072ffffff,0,0
8744dc028ffffff,15,75000
8744dc029ffffff,0,0
8744dc02cffffff,8,84511
8744dc040ffffff,5,87500
8744dc042ffffff,3,0
8744cc8c8ffffff,7,0
8744cc8c9ffffff,19,60000
8744dc046ffffff,8,0
8744dc04dffffff,0,0
8744cc8cbffffff,0,0
8744dc055ffffff,2,0
8744dc059ffffff,0,0
8744cc8ceffffff,1596,60000
8744dc05bffffff,12,87500
8744dc05cffffff,5,0
8744dc05dffffff,5,87500
8744dc062ffffff,0,0
8744dc069ffffff,0,0
8744cc8d4ffffff,0,0
8744dc073ffffff,13,87500
8744dc076ffffff,5,0
8744cc8dbffffff,0,0
8744cc148ffffff,5,87500
8744cc14cffffff,0,0
8744cc155ffffff,0,0
8744cc15bffffff,8,0
8744cc162ffffff,0,0
8744cdd0dffffff,16,0
8744cc16bffffff,5,87500
8744cc175ffffff,0,0
8744cc925ffffff,4,0
8744cc92cffffff,20,60354
8744cc932ffffff,46,75000
8744cc933ffffff,5,0
8744cc940ffffff,33,62584
8744cc945ffffff,11,62500
8744cc94affffff,0,0
8744cc94bffffff,0,0
8744cc236ffffff,16,100000
8744cc959ffffff,0,0
8744cc961ffffff,8,0
8744cc965ffffff,11,37134
8744cc966ffffff,14,62500
8744cdd70ffffff,0,0
8744cdd72ffffff,0,0
8744cc96cffffff,7,0
8744cdd76ffffff,13,20000
8744cc96effffff,8,0
8744cc970ffffff,0,0
8744cc9a0ffffff,0,0
8744cddaaffffff,0,0
8744cddabffffff,10,42500
8744cddaeffffff,34,50000
8744cddb2ffffff,6,0
8744cca03ffffff,8,0
8744cca09ffffff,0,0
8744cca20ffffff,44,59164
8744cca21ffffff,41,59164
8744cca22ffffff,13,54062
8744cca2dffffff,5,0
8744cca43ffffff,7,59164
8744cca51ffffff,12,85357
8744cc314ffffff,0,0
8744cca58ffffff,16,87500
8744cca5affffff,0,0
8744cca5bffffff,25,75000
8744cca5cffffff,7,59164
8744cca5dffffff,8,0
8744cc31affffff,0,0
8744cca64ffffff,0,0
8744cc326ffffff,0,0
8744cca82ffffff,0,0
8744cca83ffffff,0,0
8744cc344ffffff,0,0
8744cca86ffffff,8,0
8744cca96ffffff,0,0
8744cc355ffffff,0,0
8744cca99ffffff,16,62500
8744cca9bffffff,18,62500
8744cca9dffffff,0,0
8744ccaa2ffffff,0,0
8744cc362ffffff,11,60000
8744ccab4ffffff,2,0
8744ccab5ffffff,10,62500
8744cc371ffffff,8,0
8744ccac3ffffff,11,60000
8744cc375ffffff,5,62500
8744ccac5ffffff,0,0
8744cc380ffffff,7,0
8744ccac8ffffff,2,0
8744ccacdffffff,31,75000
8744ccadbffffff,8,0
8744ccaddffffff,0,0
8744ccae1ffffff,0,0
8744ccae3ffffff,11,0
8744ccae8ffffff,5,0
8744ccaf0ffffff,3,0
8744cc3b5ffffff,0,0
8744ccb00ffffff,7,59164
8744ccb01ffffff,3,0
8744ccb04ffffff,31,60207
8744ccb0affffff,2,0
8744ccb0bffffff,22,45079
8744ccb0cffffff,9,42500
8744ccb0effffff,2,0
8744dc94cffffff,4,0
8744dc950ffffff,0,0
8744dc953ffffff,6,87500
8744dc958ffffff,0,0
8744dc959ffffff,4,0
8744dc95bffffff,7,0
8744dc95cffffff,0,0
8744dc95dffffff,5,0
8744dc95effffff,0,0
8744dc962ffffff,24,75000
8744dc963ffffff,4,0
8744dc965ffffff,0,0
8744dc969ffffff,22,50000
8744dc96effffff,0,0
8744dc970ffffff,29,83887
8744dc971ffffff,0,0
8744dc976ffffff,0,0
8744dc981ffffff,0,0
8744dc982ffffff,0,0
8744dc988ffffff,1979,0
8744dc98affffff,5,50000
8744dc98cffffff,15,60000
8744dc98dffffff,6,0
8744dc98effffff,34,50000
8744dc99cffffff,7,0
8744dc99dffffff,74,50000
8744dc9a8ffffff,8,0
8744dc9aeffffff,7,200001
8744dca21ffffff,3,0
8744dca23ffffff,28,50000
8744dca28ffffff,0,0
8744dca2cffffff,18,41089
8744dca5cffffff,8,0
8744dca62ffffff,7,0
8744dca66ffffff,0,0
8744dca6cffffff,8,0
8744dca70ffffff,6,0
8744dca84ffffff,22,41420
8744dca8cffffff,8,0
8744dca90ffffff,0,0
8744dca96ffffff,16,62500
8744dcac0ffffff,0,0
8744dcac3ffffff,0,0
8744dcac6ffffff,6,0
8744dcacdffffff,53,30396
8744dcad1ffffff,14,60000
8744dcadbffffff,0,0
8744dcb00ffffff,25,46601
8744dcb01ffffff,8,0
8744dcb03ffffff,40,45195
8744dcb04ffffff,7,40584
8744dcb05ffffff,7,40584
8744dcb06ffffff,5,0
8744dcb08ffffff,12,40584
8744dcb0cffffff,2,0
8744dcb0dffffff,7,0
8744dcb14ffffff,8,0
8744dcb15ffffff,0,0
8744dcb18ffffff,3,0
8744dcb1effffff,8,0
8744dcb21ffffff,25,40901
8744dcb25ffffff,6,0
8744dcb26ffffff,12,29226
8744dcb2affffff,3,0
8744dcb2bffffff,0,0
8744dcb2cffffff,8,75000
8744dcb2effffff,8,0
8744dcb31ffffff,10,7500
8744dcb33ffffff,2,0
8744dcb36ffffff,3,0
8744dcb40ffffff,18,11250
8744dcb44ffffff,16,7500
8744dcb4bffffff,7,0
8744dcb50ffffff,0,0
8744dcb51ffffff,36,50000
8744dcb52ffffff,7,0
8744dcb53ffffff,8,0
8744dcb54ffffff,0,0
8744dcb56ffffff,0,0
8744dcb66ffffff,0,0
8744dcb70ffffff,0,0
8744dcb72ffffff,18,59164
8744dcb74ffffff,6,50000
8744dcb76ffffff,6,59164
8744dcb80ffffff,23,45079
8744dcb85ffffff,16,45079
8744dcb93ffffff,7,0
8744dcb96ffffff,6,0
8744dcb99ffffff,0,0
8744dcba2ffffff,11,62500
8744dcbadffffff,0,0
8744dcbb1ffffff,19,35000
8744dcbb2ffffff,4,0
8744dcbb4ffffff,24,37489
8744dc3a3ffffff,0,0
8744dc3b5ffffff,7,0
8744dd5acffffff,17,87500
8744ddca5ffffff,8,0
8744ddcb1ffffff,18,87500
8744ddcb5ffffff,2,0
8744ddd83ffffff,4,0
8744ddd89ffffff,3,0
8744ddd8cffffff,32,47351
8744ddd8effffff,8,0
8744ddd9affffff,16,59689
8744ddd9cffffff,13,87500
8744ddda1ffffff,8,0
8744ddda6ffffff,48,55627
8744dddacffffff,28,50000
8744dddaeffffff,16,50000
8744dc125ffffff,8,0
8744dc12dffffff,0,0
8744dc140ffffff,0,0
8744dc142ffffff,0,0
8744dc146ffffff,6,0
8744ea05dffffff,3,0
8744ea06bffffff,22,41302
8744dc152ffffff,0,0
8744dc153ffffff,0,0
8744ea200ffffff,4,0
8744dc158ffffff,0,0
8744ea203ffffff,0,0
8744ea205ffffff,0,0
8744ea209ffffff,0,0
8744ea20affffff,16,60354
8744ea20bffffff,8,0
8744ea20dffffff,0,0
8744ea210ffffff,42,52078
8744dc15bffffff,14,87500
8744dc15cffffff,0,0
8744ea215ffffff,24,50000
8744ea221ffffff,5,0
8744ea223ffffff,0,0
8744ea225ffffff,2,0
8744dc162ffffff,0,0
8744ea226ffffff,7,0
8744ea228ffffff,0,0
8744ea22affffff,0,0
8744ea22effffff,0,0
8744ea230ffffff,11,50000
8744dc169ffffff,17,50000
8744dc174ffffff,8,0
8744dc210ffffff,18,35000
8744dc218ffffff,31,79585
8744dc220ffffff,8,0
8744dc222ffffff,0,0
8744dc800ffffff,4,0
8744dc802ffffff,3,0
8744dc804ffffff,14,83887
8744dc805ffffff,2,0
8744dc806ffffff,6,0
8744dc809ffffff,6,0
8744dc80bffffff,0,0
8744dc80dffffff,3,0
8744dc811ffffff,0,0
8744dc81affffff,7,87500
8744dc81effffff,7,0
8744dc824ffffff,0,0
8744dc829ffffff,0,0
8744dc82cffffff,2,0
8744dc82dffffff,0,0
8744dc831ffffff,15,44898
8744dc832ffffff,0,0
8744dc272ffffff,0,0
8744dc835ffffff,8,0
8744dc844ffffff,3,0
8744dc849ffffff,15,52386
8744dc84affffff,7,0
8744dc28dffffff,0,0
8744dc84cffffff,6,0
8744dc84dffffff,0,0
8744dc84effffff,0,0
8744dc850ffffff,0,0
8744dc853ffffff,0,0
8744dc856ffffff,28,60354
8744dc858ffffff,2,0
8744dc85affffff,14,60000
8744dc85bffffff,12,40584
8744dc85dffffff,0,0
8744dc2a9ffffff,0,0
8744dc2aaffffff,0,0
8744dc862ffffff,12,75000
8744dc2adffffff,0,0
8744dc864ffffff,6,0
8744dc869ffffff,3,0
8744dc86affffff,27,66362
8744dc870ffffff,3,0
8744dc2c4ffffff,5,0
8744dc2c5ffffff,5,0
8744dc2c6ffffff,23,75000
8744dc874ffffff,0,0
8744dc875ffffff,13,0
8744dc876ffffff,15,0
8744dc881ffffff,0,0
8744dc885ffffff,8,0
8744dc889ffffff,5,87500
8744dc2d9ffffff,0,0
8744dc2dbffffff,2,0
8744dc2e0ffffff,24,100000
8744dc2e3ffffff,8,0
8744dc2edffffff,0,0
8744dc2f0ffffff,0,0
8744dc2f1ffffff,8,0
8744dc8abffffff,0,0
8744dc2f6ffffff,16,0
8744dc304ffffff,21,100000
8744dc305ffffff,53,69231
8744dc308ffffff,0,0
8744dc8c0ffffff,7,87500
8744dc8c1ffffff,8,0
8744dc8c3ffffff,28,45079
8744dc8c5ffffff,0,0
8744dc8ceffffff,13,35000
8744dc31bffffff,16,75000
8744dc8d2ffffff,14,84511
8744dc31cffffff,50,75000
8744dc31dffffff,27,86037
8744dc31effffff,10,87500
8744dc8d8ffffff,0,0
8744dc8dbffffff,5,40584
8744dc8dcffffff,0,0
8744dc8ddffffff,0,0
8744dc8deffffff,5,0
8744dc8e0ffffff,10,87500
8744dc8e4ffffff,16,79030
8744dc8e5ffffff,2,0
8744dc8e6ffffff,2,0
8744dc332ffffff,15,100000
8744dc8e8ffffff,0,0
8744dc8e9ffffff,7,75000
8744dc8ecffffff,3,0
8744dc8edffffff,0,0
8744dc8eeffffff,4,0
8744dc8f0ffffff,2,0
8744dc348ffffff,35,75000
8744dc8f3ffffff,4,0
8744dc8f4ffffff,5,87500
8744dc8f5ffffff,0,0
8744dc903ffffff,0,0
8744dc904ffffff,16,87500
8744dc908ffffff,0,0
8744dc909ffffff,0,0
8744dc90affffff,5,87500
8744dc90cffffff,0,0
8744dc90effffff,48,83887
8744dd512ffffff,0,0
8744dc913ffffff,31,108723
8744dc361ffffff,0,0
8744dc916ffffff,47,108723
8744dc919ffffff,0,0
8744dc91affffff,0,0
8744dc91cffffff,0,0
8744dc920ffffff,7,87500
8744dc921ffffff,0,0
8744dc923ffffff,0,0
8744dc924ffffff,0,0
8744dc370ffffff,0,0
8744dc925ffffff,0,0
8744dc926ffffff,2,0
8744dc928ffffff,0,0
8744dc92dffffff,14,0
8744dc381ffffff,0,0
8744dc384ffffff,33,78200
8744dc940ffffff,8,0
8744dc941ffffff,13,118327
8744dc38dffffff,57,60207
8744dc942ffffff,0,0
8744dc38effffff,11,84511
8744dc943ffffff,0,0
8744dc946ffffff,0,0
8744dc948ffffff,20,50000
8744dc94affffff,0,0
8744dc94bffffff,10,50000
8744ebd80ffffff,99,0
8744ebd82ffffff,0,0
8744ebd86ffffff,0,0
8744ebd90ffffff,0,0
8744ebd91ffffff,0,0
8744ebd93ffffff,0,0
8744ebd94ffffff,0,0
8744ebd95ffffff,0,0
8744ebd9cffffff,0,0
8744ebd9effffff,0,0
8744ebdb3ffffff,4,125000
8744c0205ffffff,11,0
8744c020bffffff,8,29084
8744c0211ffffff,12,42500
8744c0216ffffff,0,0
8744c021dffffff,59,41368
8744c0220ffffff,8,0
8744c0222ffffff,0,0
8744c0224ffffff,0,0
8744c0225ffffff,0,0
8744c0229ffffff,8,0
8744c022dffffff,3,0
8744c0248ffffff,21,65822
8744c0249ffffff,16,62500
8744c024affffff,2,0
8744c024bffffff,0,0
8744c0251ffffff,0,0
8744c0252ffffff,3,0
8744c0255ffffff,16,0
8744c0256ffffff,0,0
8744c0259ffffff,0,0
8744c025affffff,0,0
8744c025dffffff,0,0
8744c025effffff,16,0
8744c0261ffffff,0,0
8744c0263ffffff,6,62500
8744c0268ffffff,23,59164
8744c0269ffffff,11,62500
8744c026cffffff,23,65822
8744c026dffffff,0,0
8744c0271ffffff,10,0
8744c0273ffffff,22,29084
8744c0274ffffff,5,0
8744c0275ffffff,0,0
8744c0276ffffff,8,84511
8744c0283ffffff,8,42500
8744c0289ffffff,8,0
8744c0292ffffff,2,0
8744c0294ffffff,8,0
8744c029bffffff,0,0
8744c029dffffff,11,0
8744c029effffff,0,0
8744c02a1ffffff,0,0
8744c02a6ffffff,3,0
8744c02a8ffffff,19,25000
8744c02acffffff,22,25000
8744c02adffffff,5,20000
8744c02b0ffffff,3,0
8744c02c0ffffff,8,0
8744c02ccffffff,0,0
8744c02d0ffffff,0,0
8744c02d8ffffff,15,0
8744c02dcffffff,10,87500
8744c02deffffff,2,0
8744c02e1ffffff,0,0
8744c02e5ffffff,0,0
8744c02e9ffffff,0,0
8744c02eaffffff,0,0
8744c02ebffffff,8,0
8744c02ecffffff,8,0
8744c02f3ffffff,0,0
8744c0309ffffff,0,0
8744c031bffffff,16,125000
8744c0340ffffff,2,0
8744c0343ffffff,8,0
8744c0344ffffff,8,50000
8744c034bffffff,20,100000
8744c034cffffff,8,50000
8744c0351ffffff,0,0
8744c0353ffffff,0,0
8744c0356ffffff,0,0
8744c0358ffffff,27,55189
8744c035bffffff,2,0
8744c035cffffff,7,50000
8744ea234ffffff,10,50000
8744ea236ffffff,0,0
